Chart Properties
---------------------------------------------------------------------------------
Enabled:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Visible:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Ambient:,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Process Color:,-65536,-16744193,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,
Ambient Color:,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,
Process Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Ambient Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Logging Process Units:,Process,Process,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
Logging Ambient Units:,°F,°F,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
---------------------------------------------------------------------------------

Interval:,15,Seconds
DataPoint,LogDate,LogTime,1-P Process,2-P Process
1406,06/13/2016,4:31:42 PM,-2,1
1407,06/13/2016,4:31:57 PM,-2,1
1408,06/13/2016,4:32:12 PM,-2,1
1409,06/13/2016,4:32:27 PM,-2,1
1410,06/13/2016,4:32:42 PM,-2,1
1411,06/13/2016,4:32:57 PM,-2,1
1412,06/13/2016,4:33:12 PM,-2,1
1413,06/13/2016,4:33:27 PM,-2,1
1414,06/13/2016,4:33:42 PM,-2,1
1415,06/13/2016,4:33:57 PM,-2,1
1416,06/13/2016,4:34:12 PM,-2,1
1417,06/13/2016,4:34:27 PM,-2,1
1418,06/13/2016,4:34:42 PM,-2,1
1419,06/13/2016,4:34:57 PM,-2,1
1420,06/13/2016,4:35:12 PM,-2,1
1421,06/13/2016,4:35:27 PM,-2,1
1422,06/13/2016,4:35:42 PM,591,1
1423,06/13/2016,4:35:57 PM,396,1
1424,06/13/2016,4:36:12 PM,396,1
1425,06/13/2016,4:36:27 PM,366,1
1426,06/13/2016,4:36:42 PM,366,1
1427,06/13/2016,4:36:57 PM,342,1
1428,06/13/2016,4:37:12 PM,342,1
1429,06/13/2016,4:37:27 PM,342,1
1430,06/13/2016,4:37:42 PM,342,1
1431,06/13/2016,4:37:57 PM,342,1
1432,06/13/2016,4:38:12 PM,342,1
1433,06/13/2016,4:38:27 PM,342,1
1434,06/13/2016,4:38:42 PM,365,1
1435,06/13/2016,4:38:57 PM,365,1
1436,06/13/2016,4:39:12 PM,342,1
1437,06/13/2016,4:39:27 PM,342,1
1438,06/13/2016,4:39:42 PM,365,1
1439,06/13/2016,4:39:57 PM,365,1
1440,06/13/2016,4:40:12 PM,365,1
1441,06/13/2016,4:40:27 PM,395,1054
1442,06/13/2016,4:40:42 PM,1632,1054
1443,06/13/2016,4:40:57 PM,1632,1
1444,06/13/2016,4:41:12 PM,290,1
1445,06/13/2016,4:41:27 PM,290,1
1446,06/13/2016,4:41:42 PM,-2,1
1447,06/13/2016,4:41:57 PM,-2,1
1448,06/13/2016,4:42:12 PM,-2,1
1449,06/13/2016,4:42:27 PM,-2,1
1450,06/13/2016,4:42:42 PM,-2,1
1451,06/13/2016,4:42:57 PM,-2,1
1452,06/13/2016,4:43:12 PM,-2,1
1453,06/13/2016,4:43:27 PM,-2,1
1454,06/13/2016,4:43:42 PM,-2,1
1455,06/13/2016,4:43:57 PM,-2,1
1456,06/13/2016,4:44:12 PM,-2,1
1457,06/13/2016,4:44:27 PM,-2,1
1458,06/13/2016,4:44:42 PM,-2,1
1459,06/13/2016,4:44:57 PM,-2,1
1460,06/13/2016,4:45:12 PM,-2,1
1461,06/13/2016,4:45:27 PM,-2,1
1462,06/13/2016,4:45:42 PM,-2,1
1463,06/13/2016,4:45:57 PM,417,1
1464,06/13/2016,4:46:12 PM,417,1
1465,06/13/2016,4:46:27 PM,365,1
1466,06/13/2016,4:46:42 PM,343,1
1467,06/13/2016,4:46:57 PM,343,1
1468,06/13/2016,4:47:12 PM,338,1
1469,06/13/2016,4:47:27 PM,338,1
1470,06/13/2016,4:47:42 PM,339,1
1471,06/13/2016,4:47:57 PM,339,1
1472,06/13/2016,4:48:12 PM,339,1
1473,06/13/2016,4:48:27 PM,340,1
1474,06/13/2016,4:48:42 PM,337,1
1475,06/13/2016,4:48:57 PM,337,1
1476,06/13/2016,4:49:12 PM,337,1
1477,06/13/2016,4:49:27 PM,339,1
1478,06/13/2016,4:49:42 PM,339,1
1479,06/13/2016,4:49:57 PM,341,1
1480,06/13/2016,4:50:12 PM,341,1
1481,06/13/2016,4:50:27 PM,366,1
1482,06/13/2016,4:50:42 PM,5363,1793
1483,06/13/2016,4:50:57 PM,5363,1
1484,06/13/2016,4:51:12 PM,344,1
1485,06/13/2016,4:51:27 PM,-1,1
1486,06/13/2016,4:51:42 PM,-1,1
1487,06/13/2016,4:51:57 PM,-1,1
1488,06/13/2016,4:52:12 PM,-1,1
1489,06/13/2016,4:52:27 PM,-1,1
1490,06/13/2016,4:52:42 PM,-1,1
1491,06/13/2016,4:52:57 PM,-1,1
1492,06/13/2016,4:53:12 PM,-1,1
1493,06/13/2016,4:53:27 PM,-2,1
1494,06/13/2016,4:53:42 PM,-2,1
1495,06/13/2016,4:53:57 PM,-2,1
1496,06/13/2016,4:54:12 PM,-2,1
1497,06/13/2016,4:54:27 PM,-2,1
1498,06/13/2016,4:54:42 PM,-2,1
1499,06/13/2016,4:54:57 PM,-2,1
1500,06/13/2016,4:55:12 PM,-2,1
1501,06/13/2016,4:55:27 PM,-2,1
1502,06/13/2016,4:55:42 PM,-2,1
1503,06/13/2016,4:55:57 PM,440,1
1504,06/13/2016,4:56:12 PM,440,1
1505,06/13/2016,4:56:27 PM,366,1
1506,06/13/2016,4:56:42 PM,343,1
1507,06/13/2016,4:56:57 PM,343,1
1508,06/13/2016,4:57:12 PM,339,1
1509,06/13/2016,4:57:27 PM,335,1
1510,06/13/2016,4:57:42 PM,335,1
1511,06/13/2016,4:57:57 PM,337,1
1512,06/13/2016,4:58:12 PM,337,1
1513,06/13/2016,4:58:27 PM,337,1
1514,06/13/2016,4:58:42 PM,339,1
1515,06/13/2016,4:58:57 PM,339,1
1516,06/13/2016,4:59:12 PM,339,1
1517,06/13/2016,4:59:27 PM,340,1
1518,06/13/2016,4:59:42 PM,340,1
1519,06/13/2016,4:59:57 PM,340,1
1520,06/13/2016,5:00:12 PM,366,1
1521,06/13/2016,5:00:27 PM,366,1
1522,06/13/2016,5:00:42 PM,5114,3090
1523,06/13/2016,5:00:57 PM,5114,1
1524,06/13/2016,5:01:12 PM,418,1
1525,06/13/2016,5:01:27 PM,-3,1
1526,06/13/2016,5:01:42 PM,-3,1
1527,06/13/2016,5:01:57 PM,-3,1
1528,06/13/2016,5:02:12 PM,-3,1
1529,06/13/2016,5:02:27 PM,-3,1
1530,06/13/2016,5:02:42 PM,-3,1
1531,06/13/2016,5:02:57 PM,-3,1
1532,06/13/2016,5:03:12 PM,-3,1
1533,06/13/2016,5:03:27 PM,-3,1
1534,06/13/2016,5:03:42 PM,-3,1
1535,06/13/2016,5:03:57 PM,-3,1
1536,06/13/2016,5:04:12 PM,-3,1
1537,06/13/2016,5:04:27 PM,-3,1
1538,06/13/2016,5:04:42 PM,-3,1
1539,06/13/2016,5:04:57 PM,-3,1
1540,06/13/2016,5:05:12 PM,-2,1
1541,06/13/2016,5:05:27 PM,-2,1
1542,06/13/2016,5:05:42 PM,-2,1
1543,06/13/2016,5:05:57 PM,515,1
1544,06/13/2016,5:06:12 PM,365,1
1545,06/13/2016,5:06:27 PM,365,1
1546,06/13/2016,5:06:42 PM,360,1
1547,06/13/2016,5:06:57 PM,360,1
1548,06/13/2016,5:07:12 PM,320,1
1549,06/13/2016,5:07:27 PM,290,1
1550,06/13/2016,5:07:42 PM,290,1
1551,06/13/2016,5:07:57 PM,319,1
1552,06/13/2016,5:08:12 PM,343,1
1553,06/13/2016,5:08:27 PM,343,1
1554,06/13/2016,5:08:42 PM,321,1
1555,06/13/2016,5:08:57 PM,321,1
1556,06/13/2016,5:09:12 PM,322,1
1557,06/13/2016,5:09:27 PM,326,1
1558,06/13/2016,5:09:42 PM,326,1
1559,06/13/2016,5:09:57 PM,330,1
1560,06/13/2016,5:10:12 PM,333,1
1561,06/13/2016,5:10:27 PM,333,1
1562,06/13/2016,5:10:42 PM,335,3495
1563,06/13/2016,5:10:57 PM,335,3495
1564,06/13/2016,5:11:12 PM,722,1
1565,06/13/2016,5:11:27 PM,-2,1
1566,06/13/2016,5:11:42 PM,-2,1
1567,06/13/2016,5:11:57 PM,-2,1
1568,06/13/2016,5:12:12 PM,-2,1
1569,06/13/2016,5:12:27 PM,-2,1
1570,06/13/2016,5:12:42 PM,-2,1
1571,06/13/2016,5:12:57 PM,-2,1
1572,06/13/2016,5:13:12 PM,-2,1
1573,06/13/2016,5:13:27 PM,-2,1
1574,06/13/2016,5:13:42 PM,-2,1
1575,06/13/2016,5:13:57 PM,-2,1
1576,06/13/2016,5:14:12 PM,-2,1
1577,06/13/2016,5:14:27 PM,-2,1
1578,06/13/2016,5:14:42 PM,-2,1
1579,06/13/2016,5:14:57 PM,-2,1
1580,06/13/2016,5:15:12 PM,-2,1
1581,06/13/2016,5:15:27 PM,-2,1
1582,06/13/2016,5:15:42 PM,-2,1
1583,06/13/2016,5:15:57 PM,418,1
1584,06/13/2016,5:16:12 PM,365,1
1585,06/13/2016,5:16:27 PM,365,1
1586,06/13/2016,5:16:42 PM,343,1
1587,06/13/2016,5:16:57 PM,320,1
1588,06/13/2016,5:17:12 PM,320,1
1589,06/13/2016,5:17:27 PM,320,1
1590,06/13/2016,5:17:42 PM,320,1
1591,06/13/2016,5:17:57 PM,291,1
1592,06/13/2016,5:18:12 PM,291,1
1593,06/13/2016,5:18:27 PM,291,1
1594,06/13/2016,5:18:42 PM,291,1
1595,06/13/2016,5:18:57 PM,291,1
1596,06/13/2016,5:19:12 PM,291,1
1597,06/13/2016,5:19:27 PM,343,1
1598,06/13/2016,5:19:42 PM,343,1
1599,06/13/2016,5:19:57 PM,343,1
1600,06/13/2016,5:20:12 PM,338,1
1601,06/13/2016,5:20:27 PM,338,1
1602,06/13/2016,5:20:42 PM,335,4296
1603,06/13/2016,5:20:57 PM,3299,4296
1604,06/13/2016,5:21:12 PM,3299,1
1605,06/13/2016,5:21:27 PM,-2,1
1606,06/13/2016,5:21:42 PM,-2,1
1607,06/13/2016,5:21:57 PM,-2,1
1608,06/13/2016,5:22:12 PM,-2,1
1609,06/13/2016,5:22:27 PM,-2,1
1610,06/13/2016,5:22:42 PM,-2,1
1611,06/13/2016,5:22:57 PM,-2,1
1612,06/13/2016,5:23:12 PM,-2,1
1613,06/13/2016,5:23:27 PM,-2,1
1614,06/13/2016,5:23:42 PM,-3,1
1615,06/13/2016,5:23:57 PM,-3,1
1616,06/13/2016,5:24:12 PM,-3,1
1617,06/13/2016,5:24:27 PM,-3,1
1618,06/13/2016,5:24:42 PM,-3,1
1619,06/13/2016,5:24:57 PM,-3,1
1620,06/13/2016,5:25:12 PM,-3,1
1621,06/13/2016,5:25:27 PM,-3,1
1622,06/13/2016,5:25:42 PM,-3,1
1623,06/13/2016,5:25:57 PM,-3,1
1624,06/13/2016,5:26:12 PM,395,1
1625,06/13/2016,5:26:27 PM,395,1
1626,06/13/2016,5:26:42 PM,343,1
1627,06/13/2016,5:26:57 PM,321,1
1628,06/13/2016,5:27:12 PM,321,1
1629,06/13/2016,5:27:27 PM,291,1
1630,06/13/2016,5:27:42 PM,291,1
1631,06/13/2016,5:27:57 PM,291,1
1632,06/13/2016,5:28:12 PM,-2,1
1633,06/13/2016,5:28:27 PM,-2,1
1634,06/13/2016,5:28:42 PM,291,1
1635,06/13/2016,5:28:57 PM,291,1
1636,06/13/2016,5:29:12 PM,291,1
1637,06/13/2016,5:29:27 PM,321,1
1638,06/13/2016,5:29:42 PM,291,1
1639,06/13/2016,5:29:57 PM,291,1
1640,06/13/2016,5:30:12 PM,291,1
1641,06/13/2016,5:30:27 PM,291,1
1642,06/13/2016,5:30:42 PM,343,1
1643,06/13/2016,5:30:57 PM,5252,4653
1644,06/13/2016,5:31:12 PM,5252,1
1645,06/13/2016,5:31:27 PM,1,1
1646,06/13/2016,5:31:42 PM,0,1
1647,06/13/2016,5:31:57 PM,0,1
1648,06/13/2016,5:32:12 PM,0,1
1649,06/13/2016,5:32:27 PM,0,1
1650,06/13/2016,5:32:42 PM,0,1
1651,06/13/2016,5:32:57 PM,-1,1
1652,06/13/2016,5:33:12 PM,-1,1
1653,06/13/2016,5:33:27 PM,-1,1
1654,06/13/2016,5:33:42 PM,-1,1
1655,06/13/2016,5:33:57 PM,-1,1
1656,06/13/2016,5:34:12 PM,-2,1
1657,06/13/2016,5:34:27 PM,-2,1
1658,06/13/2016,5:34:42 PM,-2,1
1659,06/13/2016,5:34:57 PM,-2,1
1660,06/13/2016,5:35:12 PM,-2,1
1661,06/13/2016,5:35:27 PM,-2,1
1662,06/13/2016,5:35:42 PM,-2,1
1663,06/13/2016,5:35:57 PM,-2,1
1664,06/13/2016,5:36:12 PM,419,1
1665,06/13/2016,5:36:27 PM,343,1
1666,06/13/2016,5:36:42 PM,343,1
1667,06/13/2016,5:36:57 PM,290,1
1668,06/13/2016,5:37:12 PM,290,1
1669,06/13/2016,5:37:27 PM,-2,1
1670,06/13/2016,5:37:42 PM,26,1
1671,06/13/2016,5:37:57 PM,26,1
1672,06/13/2016,5:38:12 PM,1,1
1673,06/13/2016,5:38:27 PM,289,1
1674,06/13/2016,5:38:42 PM,289,1
1675,06/13/2016,5:38:57 PM,-3,1
1676,06/13/2016,5:39:12 PM,-3,1
1677,06/13/2016,5:39:27 PM,-3,1
1678,06/13/2016,5:39:42 PM,291,1
1679,06/13/2016,5:39:57 PM,291,1
1680,06/13/2016,5:40:12 PM,291,1
1681,06/13/2016,5:40:27 PM,-2,1
1682,06/13/2016,5:40:42 PM,-2,1
1683,06/13/2016,5:40:57 PM,2340,4890
1684,06/13/2016,5:41:12 PM,2340,4890
1685,06/13/2016,5:41:27 PM,396,1
1686,06/13/2016,5:41:42 PM,-3,1
1687,06/13/2016,5:41:57 PM,-3,1
1688,06/13/2016,5:42:12 PM,-3,1
1689,06/13/2016,5:42:27 PM,-3,1
1690,06/13/2016,5:42:42 PM,-3,1
1691,06/13/2016,5:42:57 PM,-3,1
1692,06/13/2016,5:43:12 PM,-3,1
1693,06/13/2016,5:43:27 PM,-3,1
1694,06/13/2016,5:43:42 PM,-2,1
1695,06/13/2016,5:43:57 PM,-2,1
1696,06/13/2016,5:44:12 PM,-2,1
1697,06/13/2016,5:44:27 PM,-2,1
1698,06/13/2016,5:44:42 PM,-2,1
1699,06/13/2016,5:44:57 PM,-2,1
1700,06/13/2016,5:45:12 PM,-2,1
1701,06/13/2016,5:45:27 PM,-2,1
1702,06/13/2016,5:45:42 PM,-2,1
1703,06/13/2016,5:45:57 PM,-2,1
1704,06/13/2016,5:46:12 PM,471,1
1705,06/13/2016,5:46:27 PM,343,1
1706,06/13/2016,5:46:42 PM,343,1
1707,06/13/2016,5:46:57 PM,290,1
1708,06/13/2016,5:47:12 PM,290,1
1709,06/13/2016,5:47:27 PM,-3,1
1710,06/13/2016,5:47:42 PM,-3,1
1711,06/13/2016,5:47:57 PM,-3,1
1712,06/13/2016,5:48:12 PM,-3,1
1713,06/13/2016,5:48:27 PM,-3,1
1714,06/13/2016,5:48:42 PM,-3,1
1715,06/13/2016,5:48:57 PM,-3,1
1716,06/13/2016,5:49:12 PM,291,1
1717,06/13/2016,5:49:27 PM,291,1
1718,06/13/2016,5:49:42 PM,-2,1
1719,06/13/2016,5:49:57 PM,-2,1
1720,06/13/2016,5:50:12 PM,291,1
1721,06/13/2016,5:50:27 PM,-1,1
1722,06/13/2016,5:50:42 PM,-1,1
1723,06/13/2016,5:50:57 PM,291,4988
1724,06/13/2016,5:51:12 PM,846,4988
1725,06/13/2016,5:51:27 PM,846,1
1726,06/13/2016,5:51:42 PM,-2,1
1727,06/13/2016,5:51:57 PM,-2,1
1728,06/13/2016,5:52:12 PM,-2,1
1729,06/13/2016,5:52:27 PM,-2,1
1730,06/13/2016,5:52:42 PM,-2,1
1731,06/13/2016,5:52:57 PM,-2,1
1732,06/13/2016,5:53:12 PM,-2,1
1733,06/13/2016,5:53:27 PM,-2,1
1734,06/13/2016,5:53:42 PM,-2,1
1735,06/13/2016,5:53:57 PM,-2,1
1736,06/13/2016,5:54:12 PM,-2,1
1737,06/13/2016,5:54:27 PM,-2,1
1738,06/13/2016,5:54:42 PM,-2,1
1739,06/13/2016,5:54:57 PM,-2,1
1740,06/13/2016,5:55:12 PM,-2,1
1741,06/13/2016,5:55:27 PM,-2,1
1742,06/13/2016,5:55:42 PM,-2,1
1743,06/13/2016,5:55:57 PM,-2,1
1744,06/13/2016,5:56:12 PM,-2,1
1745,06/13/2016,5:56:27 PM,343,1
1746,06/13/2016,5:56:42 PM,343,1
1747,06/13/2016,5:56:57 PM,291,1
1748,06/13/2016,5:57:12 PM,291,1
1749,06/13/2016,5:57:27 PM,291,1
1750,06/13/2016,5:57:42 PM,291,1
1751,06/13/2016,5:57:57 PM,291,1
1752,06/13/2016,5:58:12 PM,291,1
1753,06/13/2016,5:58:27 PM,-2,1
1754,06/13/2016,5:58:42 PM,-2,1
1755,06/13/2016,5:58:57 PM,-2,1
1756,06/13/2016,5:59:12 PM,290,1
1757,06/13/2016,5:59:27 PM,290,1
1758,06/13/2016,5:59:42 PM,290,1
1759,06/13/2016,5:59:57 PM,290,1
1760,06/13/2016,6:00:12 PM,-2,1
1761,06/13/2016,6:00:27 PM,290,1
1762,06/13/2016,6:00:42 PM,290,1
1763,06/13/2016,6:00:57 PM,290,1
1764,06/13/2016,6:01:12 PM,3734,4969
1765,06/13/2016,6:01:27 PM,3734,2
1766,06/13/2016,6:01:42 PM,-2,2
1767,06/13/2016,6:01:57 PM,-2,2
1768,06/13/2016,6:02:12 PM,-2,2
1769,06/13/2016,6:02:27 PM,-2,2
1770,06/13/2016,6:02:42 PM,-2,2
1771,06/13/2016,6:02:57 PM,-2,1
1772,06/13/2016,6:03:12 PM,-2,1
1773,06/13/2016,6:03:27 PM,-2,1
1774,06/13/2016,6:03:42 PM,-2,1
1775,06/13/2016,6:03:57 PM,-2,1
1776,06/13/2016,6:04:12 PM,-2,1
1777,06/13/2016,6:04:27 PM,-2,1
1778,06/13/2016,6:04:42 PM,-2,1
1779,06/13/2016,6:04:57 PM,-2,1
1780,06/13/2016,6:05:12 PM,-2,1
1781,06/13/2016,6:05:27 PM,-2,1
1782,06/13/2016,6:05:42 PM,-2,1
1783,06/13/2016,6:05:57 PM,-2,1
1784,06/13/2016,6:06:12 PM,-2,1
1785,06/13/2016,6:06:27 PM,365,1
1786,06/13/2016,6:06:42 PM,365,1
1787,06/13/2016,6:06:57 PM,291,1
1788,06/13/2016,6:07:12 PM,3,1
1789,06/13/2016,6:07:27 PM,3,1
1790,06/13/2016,6:07:42 PM,2,1
1791,06/13/2016,6:07:57 PM,1,1
1792,06/13/2016,6:08:12 PM,1,1
1793,06/13/2016,6:08:27 PM,1,1
1794,06/13/2016,6:08:42 PM,1,1
1795,06/13/2016,6:08:57 PM,0,1
1796,06/13/2016,6:09:12 PM,0,1
1797,06/13/2016,6:09:27 PM,0,1
1798,06/13/2016,6:09:42 PM,-1,1
1799,06/13/2016,6:09:57 PM,289,1
1800,06/13/2016,6:10:12 PM,289,1
1801,06/13/2016,6:10:27 PM,-3,1
1802,06/13/2016,6:10:42 PM,-3,1
1803,06/13/2016,6:10:57 PM,273,1
1804,06/13/2016,6:11:12 PM,4978,4688
1805,06/13/2016,6:11:27 PM,4978,4688
1806,06/13/2016,6:11:42 PM,-2,1
1807,06/13/2016,6:11:57 PM,-2,1
1808,06/13/2016,6:12:12 PM,-2,1
1809,06/13/2016,6:12:27 PM,-2,1
1810,06/13/2016,6:12:42 PM,-2,1
1811,06/13/2016,6:12:57 PM,-2,1
1812,06/13/2016,6:13:12 PM,-2,1
1813,06/13/2016,6:13:27 PM,-2,1
1814,06/13/2016,6:13:42 PM,-2,1
1815,06/13/2016,6:13:57 PM,-2,1
1816,06/13/2016,6:14:12 PM,-2,1
1817,06/13/2016,6:14:27 PM,-2,1
1818,06/13/2016,6:14:42 PM,-2,1
1819,06/13/2016,6:14:57 PM,-2,1
1820,06/13/2016,6:15:12 PM,-2,1
1821,06/13/2016,6:15:27 PM,-2,1
1822,06/13/2016,6:15:42 PM,-2,1
1823,06/13/2016,6:15:57 PM,-2,1
1824,06/13/2016,6:16:12 PM,-2,1
1825,06/13/2016,6:16:27 PM,396,1
1826,06/13/2016,6:16:42 PM,396,1
1827,06/13/2016,6:16:57 PM,292,1
1828,06/13/2016,6:17:12 PM,-2,1
1829,06/13/2016,6:17:27 PM,-2,1
1830,06/13/2016,6:17:42 PM,-2,1
1831,06/13/2016,6:17:57 PM,-2,1
1832,06/13/2016,6:18:12 PM,-2,1
1833,06/13/2016,6:18:27 PM,-2,1
1834,06/13/2016,6:18:42 PM,-2,1
1835,06/13/2016,6:18:57 PM,-2,1
1836,06/13/2016,6:19:12 PM,-2,1
1837,06/13/2016,6:19:27 PM,-2,1
1838,06/13/2016,6:19:42 PM,-2,1
1839,06/13/2016,6:19:57 PM,-2,1
1840,06/13/2016,6:20:12 PM,-2,1
1841,06/13/2016,6:20:27 PM,289,1
1842,06/13/2016,6:20:42 PM,289,1
1843,06/13/2016,6:20:57 PM,289,1
1844,06/13/2016,6:21:12 PM,1133,1
1845,06/13/2016,6:21:27 PM,1133,3997
1846,06/13/2016,6:21:42 PM,363,1
1847,06/13/2016,6:21:57 PM,-2,1
1848,06/13/2016,6:22:12 PM,-2,1
1849,06/13/2016,6:22:27 PM,-2,1
1850,06/13/2016,6:22:42 PM,-2,1
1851,06/13/2016,6:22:57 PM,-2,1
1852,06/13/2016,6:23:12 PM,-2,1
1853,06/13/2016,6:23:27 PM,-2,1
1854,06/13/2016,6:23:42 PM,-2,1
1855,06/13/2016,6:23:57 PM,-2,1
1856,06/13/2016,6:24:12 PM,-2,1
1857,06/13/2016,6:24:27 PM,-2,1
1858,06/13/2016,6:24:42 PM,-2,1
1859,06/13/2016,6:24:57 PM,-2,1
1860,06/13/2016,6:25:12 PM,-2,1
1861,06/13/2016,6:25:27 PM,-2,1
1862,06/13/2016,6:25:42 PM,-2,1
1863,06/13/2016,6:25:57 PM,-2,1
1864,06/13/2016,6:26:12 PM,-2,1
1865,06/13/2016,6:26:27 PM,418,1
1866,06/13/2016,6:26:42 PM,291,1
1867,06/13/2016,6:26:57 PM,291,1
1868,06/13/2016,6:27:12 PM,-2,1
1869,06/13/2016,6:27:27 PM,-2,1
1870,06/13/2016,6:27:42 PM,-2,1
1871,06/13/2016,6:27:57 PM,-2,1
1872,06/13/2016,6:28:12 PM,-2,1
1873,06/13/2016,6:28:27 PM,-2,1
1874,06/13/2016,6:28:42 PM,-2,1
1875,06/13/2016,6:28:57 PM,-2,1
1876,06/13/2016,6:29:12 PM,-2,1
1877,06/13/2016,6:29:27 PM,-2,1
1878,06/13/2016,6:29:42 PM,-2,1
1879,06/13/2016,6:29:57 PM,-2,1
1880,06/13/2016,6:30:12 PM,-2,1
1881,06/13/2016,6:30:27 PM,-2,1
1882,06/13/2016,6:30:42 PM,-2,1
1883,06/13/2016,6:30:57 PM,-2,1
1884,06/13/2016,6:31:12 PM,-2,1
1885,06/13/2016,6:31:27 PM,-2,2918
1886,06/13/2016,6:31:42 PM,831,2
1887,06/13/2016,6:31:57 PM,-1,2
1888,06/13/2016,6:32:12 PM,-1,2
1889,06/13/2016,6:32:27 PM,-1,2
1890,06/13/2016,6:32:42 PM,-1,2
1891,06/13/2016,6:32:57 PM,-1,2
1892,06/13/2016,6:33:12 PM,-2,1
1893,06/13/2016,6:33:27 PM,-2,1
1894,06/13/2016,6:33:42 PM,-2,1
1895,06/13/2016,6:33:57 PM,-2,1
1896,06/13/2016,6:34:12 PM,-2,1
1897,06/13/2016,6:34:27 PM,-2,1
1898,06/13/2016,6:34:42 PM,-2,1
1899,06/13/2016,6:34:57 PM,-2,1
1900,06/13/2016,6:35:12 PM,-2,1
1901,06/13/2016,6:35:27 PM,-2,1
1902,06/13/2016,6:35:42 PM,-2,1
1903,06/13/2016,6:35:57 PM,-2,1
1904,06/13/2016,6:36:12 PM,-2,1
1905,06/13/2016,6:36:27 PM,-2,1
1906,06/13/2016,6:36:42 PM,321,1
1907,06/13/2016,6:36:57 PM,321,1
1908,06/13/2016,6:37:12 PM,-3,1
1909,06/13/2016,6:37:27 PM,-3,1
1910,06/13/2016,6:37:42 PM,-3,1
1911,06/13/2016,6:37:57 PM,-3,1
1912,06/13/2016,6:38:12 PM,-3,1
1913,06/13/2016,6:38:27 PM,-3,1
1914,06/13/2016,6:38:42 PM,-2,1
1915,06/13/2016,6:38:57 PM,-2,1
1916,06/13/2016,6:39:12 PM,-2,1
1917,06/13/2016,6:39:27 PM,-2,1
1918,06/13/2016,6:39:42 PM,-2,1
1919,06/13/2016,6:39:57 PM,-2,1
1920,06/13/2016,6:40:12 PM,-2,1
1921,06/13/2016,6:40:27 PM,-2,1
1922,06/13/2016,6:40:42 PM,-2,1
1923,06/13/2016,6:40:57 PM,-2,1
1924,06/13/2016,6:41:12 PM,-2,1
1925,06/13/2016,6:41:27 PM,3522,1671
1926,06/13/2016,6:41:42 PM,3522,1671
1927,06/13/2016,6:41:57 PM,-3,1
1928,06/13/2016,6:42:12 PM,-3,1
1929,06/13/2016,6:42:27 PM,-3,1
1930,06/13/2016,6:42:42 PM,-3,1
1931,06/13/2016,6:42:57 PM,-3,1
1932,06/13/2016,6:43:12 PM,-3,1
1933,06/13/2016,6:43:27 PM,-3,1
1934,06/13/2016,6:43:42 PM,-3,1
1935,06/13/2016,6:43:57 PM,-3,1
1936,06/13/2016,6:44:12 PM,-3,1
1937,06/13/2016,6:44:27 PM,-3,1
1938,06/13/2016,6:44:42 PM,-3,1
1939,06/13/2016,6:44:57 PM,-3,1
